datetime,name,open,high,low,close,volume,oi,iv,expiry,strike,type,segment,symbol,delta,gamma,theta,vega,rho,atp,ltp,ltt,ltq,cp,bid_px,bid_qty,ask_px,ask_qty,bid_px_2,bid_qty_2,ask_px_2,ask_qty_2,bid_px_3,bid_qty_3,ask_px_3,ask_qty_3,bid_px_4,bid_qty_4,ask_px_4,ask_qty_4,bid_px_5,bid_qty_5,ask_px_5,ask_qty_5,ohlc_vol,ohlc_ts,tbq,tsq,vtt
2026-08-07 09:46:13.219,BANKNIFTY,1199.95,1278.0,1199.95,1265.2,29880,312780,0.12872695922851562,2026-08-25,59000.0,PE,NFO-OPT,BANKNIFTY 59000 PE 25 AUG 26,-0.7128,0.0002,-15.5971,44.1978,-21.3026,1253.55,1265.2,1786076123363,30,1147.75,1265.2,30.0,1268.9,30.0,1259.15,30.0,1268.95,30.0,1259.1,30.0,1269.0,30.0,1258.75,60.0,1269.15,30.0,1252.8,30.0,1269.25,30.0,29880.0,1786041000000.0,10920,13410,29880
2026-08-07 09:46:13.219,BANKNIFTY,0.0,0.0,0.0,0.0,0,0,0.0,2026-10-27,63000.0,PE,NFO-OPT,BANKNIFTY 63000 PE 27 OCT 26,-1.0,0.0,0.0,0.0,-140.221,0.0,0.0,315513000000,0,5975.2,3613.4,30.0,6156.55,30.0,3613.35,570.0,6156.6,570.0,3613.2,30.0,6156.8,570.0,3613.15,570.0,6156.85,30.0,3612.4,570.0,6157.1,570.0,0.0,1786041000000.0,1860,1860,0
2026-08-07 09:46:13.219,BANKNIFTY,0.0,0.0,0.0,0.0,0,0,0.0,2026-09-29,61200.0,PE,NFO-OPT,BANKNIFTY 61200 PE 29 SEP 26,-1.0,0.0,0.0,0.0,-89.2663,0.0,0.0,315513000000,0,4076.75,2327.15,570.0,4082.55,570.0,2327.1,180.0,4082.6,630.0,2327.05,60.0,4082.65,570.0,2327.0,570.0,0.0,0.0,2326.4,570.0,0.0,0.0,0.0,1786041000000.0,1950,1770,0
2026-08-07 09:46:13.219,BANKNIFTY,68.85,71.25,64.0,69.35,3510,6120,0.12332916259765625,2026-08-25,60200.0,CE,NFO-OPT,BANKNIFTY 60200 CE 25 AUG 26,0.0938,0.0001,-7.342,21.7157,2.6845,67.39,69.35,1786076163669,30,79.7,69.15,150.0,69.35,30.0,69.1,150.0,69.4,60.0,69.0,30.0,70.15,30.0,68.95,30.0,70.2,90.0,68.75,270.0,70.5,30.0,3510.0,1786041000000.0,13290,7920,3510
2026-08-07 09:46:13.219,BANKNIFTY,246.85,246.85,197.25,218.85,24810,65100,0.12264251708984375,2026-08-25,59200.0,CE,NFO-OPT,BANKNIFTY 59200 CE 25 AUG 26,0.2375,0.0002,-13.4804,40.0947,6.7771,214.91,218.85,1786076160786,30,250.9,218.35,60.0,219.5,30.0,218.3,30.0,219.55,30.0,218.2,30.0,219.6,90.0,218.1,30.0,219.65,30.0,218.05,30.0,219.7,30.0,24810.0,1786041000000.0,12690,14220,24810
2026-08-07 09:46:13.219,BANKNIFTY,1108.15,1108.15,1108.15,1108.15,0,30,0.25300025939941406,2026-09-29,55700.0,PE,NFO-OPT,BANKNIFTY 55700 PE 29 SEP 26,-0.2955,0.0001,-18.2988,77.0125,-26.7876,0.0,1108.15,1785211106000,30,1108.15,301.15,60.0,460.0,210.0,299.05,30.0,464.5,30.0,0.0,0.0,617.25,570.0,0.0,0.0,617.3,570.0,0.0,0.0,619.6,30.0,0.0,1786041000000.0,90,1980,0
2026-08-07 09:46:13.219,BANKNIFTY,0.0,0.0,0.0,0.0,0,0,0.0,2026-09-29,63200.0,CE,NFO-OPT,BANKNIFTY 63200 CE 29 SEP 26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315513000000,0,845.1,0.0,0.0,246.9,1320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1786041000000.0,0,1320,0
2026-08-07 09:46:13.219,BANKNIFTY,0.0,0.0,0.0,0.0,0,0,0.0,2026-10-27,52100.0,CE,NFO-OPT,BANKNIFTY 52100 CE 27 OCT 26,1.0,0.0,0.0,0.0,115.9602,0.0,0.0,315513000000,0,5941.5,6438.55,30.0,7827.45,570.0,6438.5,60.0,7827.5,600.0,0.0,0.0,7827.55,570.0,0.0,0.0,7881.05,90.0,0.0,0.0,0.0,0.0,0.0,1786041000000.0,90,1830,0
2026-08-07 09:46:13.219,BANKNIFTY,0.0,0.0,0.0,0.0,0,0,0.0,2026-09-29,63300.0,PE,NFO-OPT,BANKNIFTY 63300 PE 29 SEP 26,-1.0,0.0,0.0,0.0,-92.3294,0.0,0.0,315513000000,0,5610.45,3633.15,240.0,6187.05,60.0,3633.1,60.0,6187.1,570.0,3633.05,570.0,6187.25,570.0,3632.9,570.0,6187.35,570.0,3631.75,570.0,0.0,0.0,0.0,1786041000000.0,2010,1770,0
2026-08-07 09:46:13.219,BANKNIFTY,0.0,0.0,0.0,0.0,0,0,0.0,2026-10-27,63600.0,PE,NFO-OPT,BANKNIFTY 63600 PE 27 OCT 26,-1.0,0.0,0.0,0.0,-141.5565,0.0,0.0,315513000000,0,6465.4,4060.65,30.0,6827.0,570.0,4060.6,570.0,6827.05,30.0,4060.45,570.0,6827.15,570.0,4060.2,570.0,6827.7,570.0,4023.9,90.0,6861.4,90.0,0.0,1786041000000.0,1830,1830,0
2026-08-07 09:46:13.219,BANKNIFTY,0.0,0.0,0.0,0.0,0,0,0.0,2026-10-27,52300.0,CE,NFO-OPT,BANKNIFTY 52300 CE 27 OCT 26,1.0,0.0,0.0,0.0,116.4053,0.0,0.0,315513000000,0,5781.1,6261.25,30.0,7444.75,570.0,6261.2,60.0,7444.8,30.0,0.0,0.0,7444.85,570.0,0.0,0.0,7445.5,570.0,0.0,0.0,7487.9,90.0,0.0,1786041000000.0,90,1830,0
2026-08-07 09:46:13.219,BANKNIFTY,0.0,0.0,0.0,0.0,0,0,0.0,2026-08-25,49800.0,CE,NFO-OPT,BANKNIFTY 49800 CE 25 AUG 26,1.0,0.0,0.0,0.0,24.8852,0.0,0.0,315513000000,0,6416.75,7115.95,300.0,8776.05,300.0,7115.9,570.0,8776.1,570.0,7115.8,570.0,8776.2,570.0,7115.5,570.0,8776.3,570.0,7007.9,120.0,8866.1,120.0,0.0,1786041000000.0,2130,2130,0
2026-08-07 09:46:13.219,BANKNIFTY,1640.55,1672.05,1640.5,1652.4,750,22650,0.0,2026-12-29,60000.0,CE,NFO-OPT,BANKNIFTY 60000 CE 29 DEC 26,0.0,0.0,0.0,0.0,0.0,1657.84,1652.4,1786075450183,30,1713.3,1650.2,30.0,1671.9,30.0,1647.65,30.0,1671.95,30.0,1640.05,30.0,1672.0,30.0,1640.0,30.0,1672.3,30.0,1603.5,30.0,1804.2,120.0,750.0,1786041000000.0,19050,450,750
2026-08-07 09:46:13.219,BANKNIFTY,0.0,0.0,0.0,0.0,0,0,0.0,2026-09-29,59900.0,CE,NFO-OPT,BANKNIFTY 59900 CE 29 SEP 26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315513000000,0,1805.4,0.0,0.0,730.0,30.0,0.0,0.0,904.0,570.0,0.0,0.0,904.05,60.0,0.0,0.0,904.1,570.0,0.0,0.0,904.15,570.0,0.0,1786041000000.0,0,1800,0
2026-08-07 09:46:13.219,BANKNIFTY,6774.3,6774.3,6774.3,6774.3,0,90,0.0,2026-08-25,50500.0,CE,NFO-OPT,BANKNIFTY 50500 CE 25 AUG 26,1.0,0.0,0.0,0.0,25.2345,0.0,6774.3,1785298235000,120,6774.3,6563.7,330.0,7810.95,300.0,6563.65,600.0,7811.0,30.0,6563.55,570.0,7811.1,30.0,6555.0,300.0,7814.1,570.0,6553.05,300.0,7814.85,300.0,0.0,1786041000000.0,3390,3390,0
2026-08-07 09:46:13.219,BANKNIFTY,335.7,367.0,330.0,359.45,34410,136350,0.135650634765625,2026-08-25,57200.0,PE,NFO-OPT,BANKNIFTY 57200 PE 25 AUG 26,-0.312,0.0002,-17.0655,45.8905,-9.2259,353.48,359.45,1786076170985,30,305.75,358.9,60.0,360.0,60.0,358.75,60.0,360.05,30.0,358.7,90.0,360.2,60.0,358.65,90.0,360.25,60.0,358.6,30.0,360.3,60.0,34410.0,1786041000000.0,13920,16110,34410
2026-08-07 09:46:13.219,BANKNIFTY,923.95,945.0,880.25,926.45,67350,325980,0.128021240234375,2026-08-25,58500.0,PE,NFO-OPT,BANKNIFTY 58500 PE 25 AUG 26,-0.6055,0.0002,-17.5236,49.9307,-18.0202,921.83,926.45,1786076129784,30,828.9,931.2,60.0,933.65,30.0,931.15,30.0,933.8,60.0,931.1,60.0,933.85,120.0,931.05,60.0,934.45,60.0,931.0,120.0,934.5,60.0,67350.0,1786041000000.0,12780,13200,67350
2026-08-07 09:46:13.219,BANKNIFTY,0.0,0.0,0.0,0.0,0,0,0.0,2026-10-27,57400.0,CE,NFO-OPT,BANKNIFTY 57400 CE 27 OCT 26,1.0,0.0,0.0,0.0,127.7564,0.0,0.0,315513000000,0,2469.85,2040.7,90.0,2240.4,90.0,2029.9,30.0,2339.85,900.0,1996.65,60.0,2424.9,60.0,1991.3,900.0,2521.75,570.0,0.0,0.0,2528.75,570.0,0.0,1786041000000.0,1080,3360,0
