datetime,name,open,high,low,close,volume,oi,type,expiry,symbol,ltp,ltt,ltq,cp,atp,segment,bid_px,bid_qty,ask_px,ask_qty,bid_px_2,bid_qty_2,ask_px_2,ask_qty_2,bid_px_3,bid_qty_3,ask_px_3,ask_qty_3,bid_px_4,bid_qty_4,ask_px_4,ask_qty_4,bid_px_5,bid_qty_5,ask_px_5,ask_qty_5,ohlc_vol,ohlc_ts,tbq,tsq,vtt
2026-08-07 09:46:26.024,SENSEX,78993.0,79043.25,78905.0,79043.25,5140,37220,FUT,2026-08-27,SENSEX FUT 27 AUG 26,79043.25,1786076100283,20,79169.3,78977.79,BFO-FUT,78980.0,40,79003.45,20,78973.9,40,79004.5,40,78970.0,60,79004.55,40,78965.0,20,79004.95,40,78952.55,20,79005.15,40,5140.0,1786041000000.0,5860,4480,5140
2026-08-07 09:46:26.043,SENSEX,79359.45,79428.55,79325.0,79402.4,440,3620,FUT,2026-09-24,SENSEX FUT 24 SEP 26,79402.4,1786075199750,20,79559.45,79362.21,BFO-FUT,79340.0,20,79380.0,20,79333.0,20,79396.25,20,79330.0,80,79405.2,100,79325.2,20,79405.7,100,79323.35,20,79406.45,40,440.0,1786041000000.0,880,860,440
2026-08-07 09:46:26.187,SENSEX,78993.0,79043.25,78905.0,79043.25,5140,37220,FUT,2026-08-27,SENSEX FUT 27 AUG 26,79043.25,1786076100283,20,79169.3,78977.79,BFO-FUT,78980.0,40,79003.45,20,78973.9,40,79004.5,80,78970.0,60,79004.95,40,78965.0,20,79005.15,40,78952.55,20,79005.65,40,5140.0,1786041000000.0,5880,4540,5140
2026-08-07 09:46:26.198,SENSEX,79359.45,79428.55,79325.0,79402.4,440,3620,FUT,2026-09-24,SENSEX FUT 24 SEP 26,79402.4,1786075199750,20,79559.45,79362.21,BFO-FUT,79340.0,20,79380.0,20,79333.0,20,79396.9,20,79330.0,80,79405.2,100,79325.2,20,79405.7,100,79323.35,20,79406.45,40,440.0,1786041000000.0,880,860,440
2026-08-07 09:46:27.093,SENSEX,79359.45,79428.55,79325.0,79402.4,440,3620,FUT,2026-09-24,SENSEX FUT 24 SEP 26,79402.4,1786075199750,20,79559.45,79362.21,BFO-FUT,79340.0,20,79380.0,20,79333.0,20,79397.7,20,79330.0,80,79405.6,100,79325.65,20,79405.9,100,79325.25,20,79406.35,40,440.0,1786041000000.0,880,860,440
2026-08-07 09:46:27.235,SENSEX,78993.0,79043.25,78905.0,79043.25,5140,37220,FUT,2026-08-27,SENSEX FUT 27 AUG 26,79043.25,1786076100283,20,79169.3,78977.79,BFO-FUT,78980.0,40,79005.25,20,78973.9,40,79005.75,20,78970.0,60,79006.0,40,78965.0,20,79006.05,40,78952.55,20,79007.1,80,5140.0,1786041000000.0,5900,4640,5140
2026-08-07 09:46:27.252,SENSEX,79359.45,79428.55,79325.0,79402.4,440,3620,FUT,2026-09-24,SENSEX FUT 24 SEP 26,79402.4,1786075199750,20,79559.45,79362.21,BFO-FUT,79340.0,20,79380.0,20,79333.0,20,79398.7,20,79330.0,80,79405.6,100,79328.95,20,79405.9,100,79325.25,20,79406.35,40,440.0,1786041000000.0,880,860,440
2026-08-07 09:46:28.304,SENSEX,79359.45,79428.55,79325.0,79402.4,440,3620,FUT,2026-09-24,SENSEX FUT 24 SEP 26,79402.4,1786075199750,20,79559.45,79362.21,BFO-FUT,79340.0,20,79380.0,20,79333.0,20,79398.8,20,79330.1,20,79402.4,100,79330.0,80,79402.7,100,79325.4,20,79403.15,40,440.0,1786041000000.0,880,860,440
2026-08-07 09:46:28.293,SENSEX,78993.0,79043.25,78905.0,79043.25,5140,37220,FUT,2026-08-27,SENSEX FUT 27 AUG 26,79043.25,1786076100283,20,79169.3,78977.79,BFO-FUT,78980.0,40,79005.05,20,78973.9,40,79005.65,20,78970.0,60,79005.75,20,78965.0,20,79006.55,20,78952.55,20,79006.85,40,5140.0,1786041000000.0,5820,4720,5140
2026-08-07 09:46:29.333,SENSEX,78993.0,79043.25,78905.0,79043.25,5140,37220,FUT,2026-08-27,SENSEX FUT 27 AUG 26,79043.25,1786076100283,20,79169.3,78977.79,BFO-FUT,78980.0,40,79004.2,20,78973.9,40,79005.65,20,78970.0,60,79007.05,40,78965.0,20,79008.25,40,78952.55,20,79008.8,40,5140.0,1786041000000.0,5840,4680,5140
2026-08-07 09:46:29.343,SENSEX,79359.45,79428.55,79325.0,79402.4,440,3620,FUT,2026-09-24,SENSEX FUT 24 SEP 26,79402.4,1786075199750,20,79559.45,79362.21,BFO-FUT,79340.0,20,79380.0,20,79333.0,20,79400.65,20,79331.1,20,79402.7,100,79330.0,80,79402.9,100,79327.55,20,79403.65,40,440.0,1786041000000.0,880,860,440
2026-08-07 09:46:30.383,SENSEX,78993.0,79043.25,78905.0,79043.25,5140,37220,FUT,2026-08-27,SENSEX FUT 27 AUG 26,79043.25,1786076100283,20,79169.3,78977.79,BFO-FUT,78980.0,40,79005.7,20,78973.9,40,79006.3,20,78970.0,60,79007.55,20,78965.0,20,79008.6,20,78952.55,20,79009.25,40,5140.0,1786041000000.0,5800,4700,5140
2026-08-07 09:46:30.394,SENSEX,79359.45,79428.55,79325.0,79402.4,440,3620,FUT,2026-09-24,SENSEX FUT 24 SEP 26,79402.4,1786075199750,20,79559.45,79362.21,BFO-FUT,79340.0,20,79380.0,20,79333.0,20,79401.45,20,79331.65,20,79402.7,100,79330.0,80,79403.4,100,79328.5,20,79404.15,40,440.0,1786041000000.0,880,860,440
2026-08-07 09:46:30.527,SENSEX,78993.0,79043.25,78905.0,79043.25,5140,37220,FUT,2026-08-27,SENSEX FUT 27 AUG 26,79043.25,1786076100283,20,79169.3,78977.79,BFO-FUT,78980.0,40,79004.25,20,78973.9,40,79006.3,20,78970.0,60,79007.55,20,78965.0,20,79008.55,20,78952.55,20,79009.25,40,5140.0,1786041000000.0,5860,4700,5140
2026-08-07 09:46:30.544,SENSEX,79359.45,79428.55,79325.0,79402.4,440,3620,FUT,2026-09-24,SENSEX FUT 24 SEP 26,79402.4,1786075199750,20,79559.45,79362.21,BFO-FUT,79340.0,20,79380.0,20,79333.0,20,79401.45,20,79331.65,20,79402.7,100,79330.0,80,79403.4,100,79328.55,20,79404.15,40,440.0,1786041000000.0,880,840,440
2026-08-07 09:46:31.426,SENSEX,78993.0,79043.25,78905.0,79043.25,5140,37220,FUT,2026-08-27,SENSEX FUT 27 AUG 26,79043.25,1786076100283,20,79169.3,78977.79,BFO-FUT,78980.0,40,79006.65,20,78973.9,40,79007.45,40,78970.0,60,79010.7,20,78965.0,20,79011.0,40,78952.55,20,79011.2,40,5140.0,1786041000000.0,5860,4640,5140
