datetime,name,open,high,low,close,volume,oi,type,expiry,symbol,ltp,ltt,ltq,cp,atp,segment,bid_px,bid_qty,ask_px,ask_qty,bid_px_2,bid_qty_2,ask_px_2,ask_qty_2,bid_px_3,bid_qty_3,ask_px_3,ask_qty_3,bid_px_4,bid_qty_4,ask_px_4,ask_qty_4,bid_px_5,bid_qty_5,ask_px_5,ask_qty_5,ohlc_vol,ohlc_ts,tbq,tsq,vtt
2026-08-07 09:46:45.680,MIDCPNIFTY,14897.85,14955.4,14861.55,14947.4,33720,1924320,FUT,2026-08-25,MIDCPNIFTY FUT 25 AUG 26,14947.4,1786076182205,120,14897.85,14930.7,NFO-FUT,14939.0,240,14948.1,120,14938.95,120,14948.2,240,14938.0,240,14948.3,120,14936.45,480,14948.35,240,14936.4,480,14948.4,480,33720,1786041000000,43680,34560,33720
2026-08-07 09:46:47.024,MIDCPNIFTY,14897.85,14955.4,14861.55,14947.4,33720,1924320,FUT,2026-08-25,MIDCPNIFTY FUT 25 AUG 26,14947.4,1786076182205,120,14897.85,14930.7,NFO-FUT,14939.0,240,14946.95,120,14938.95,120,14947.25,600,14935.45,240,14947.3,240,14935.4,120,14947.35,120,14935.35,120,14947.4,120,33720,1786041000000,44160,38520,33720
2026-08-07 09:46:48.240,MIDCPNIFTY,14897.85,14955.4,14861.55,14947.4,33720,1924320,FUT,2026-08-25,MIDCPNIFTY FUT 25 AUG 26,14947.4,1786076182205,120,14897.85,14930.7,NFO-FUT,14939.0,240,14946.7,240,14938.95,120,14946.75,360,14935.3,240,14946.8,120,14935.25,720,14946.85,120,14935.1,360,14946.95,240,33720,1786041000000,42480,36600,33720
2026-08-07 09:46:49.426,MIDCPNIFTY,14897.85,14955.4,14861.55,14947.4,33720,1924320,FUT,2026-08-25,MIDCPNIFTY FUT 25 AUG 26,14947.4,1786076182205,120,14897.85,14930.7,NFO-FUT,14939.0,240,14947.1,360,14938.95,120,14947.15,240,14935.4,240,14947.25,360,14935.35,360,14947.3,240,14935.3,840,14947.35,120,33720,1786041000000,44280,33960,33720
2026-08-07 09:46:50.624,MIDCPNIFTY,14897.85,14955.4,14861.55,14947.4,33720,1924320,FUT,2026-08-25,MIDCPNIFTY FUT 25 AUG 26,14947.4,1786076182205,120,14897.85,14930.7,NFO-FUT,14939.0,240,14947.1,480,14938.95,120,14947.15,240,14935.4,240,14947.2,120,14935.35,1200,14947.25,240,14935.3,120,14947.3,240,33720,1786041000000,44280,33960,33720
2026-08-07 09:46:51.978,MIDCPNIFTY,14897.85,14955.4,14861.55,14947.4,33720,1924320,FUT,2026-08-25,MIDCPNIFTY FUT 25 AUG 26,14947.4,1786076182205,120,14897.85,14930.7,NFO-FUT,14939.0,240,14947.05,240,14938.95,120,14947.1,120,14935.25,240,14947.15,240,14935.2,600,14947.2,240,14935.0,120,14947.3,600,33720,1786041000000,47640,36720,33720
2026-08-07 09:46:53.179,MIDCPNIFTY,14897.85,14955.4,14861.55,14947.4,33720,1924320,FUT,2026-08-25,MIDCPNIFTY FUT 25 AUG 26,14947.4,1786076182205,120,14897.85,14930.7,NFO-FUT,14939.0,240,14946.45,120,14938.95,120,14946.5,360,14935.05,240,14946.55,240,14935.0,120,14946.6,120,14934.65,360,14946.7,240,33720,1786041000000,45120,37440,33720
2026-08-07 09:46:54.387,MIDCPNIFTY,14897.85,14955.4,14861.55,14947.4,33720,1924320,FUT,2026-08-25,MIDCPNIFTY FUT 25 AUG 26,14947.4,1786076182205,120,14897.85,14930.7,NFO-FUT,14939.0,240,14946.05,120,14938.95,120,14946.1,120,14935.05,240,14946.2,120,14935.0,120,14946.25,120,14934.65,360,14946.3,240,33720,1786041000000,43800,36720,33720
2026-08-07 09:46:55.578,MIDCPNIFTY,14897.85,14955.4,14861.55,14947.4,33720,1924320,FUT,2026-08-25,MIDCPNIFTY FUT 25 AUG 26,14947.4,1786076182205,120,14897.85,14930.7,NFO-FUT,14939.0,240,14946.0,120,14938.95,120,14946.05,120,14935.05,240,14946.1,120,14935.0,120,14946.15,360,14934.65,360,14946.25,120,33720,1786041000000,43320,36720,33720
2026-08-07 09:46:57.085,MIDCPNIFTY,14897.85,14955.4,14861.55,14947.4,33720,1924320,FUT,2026-08-25,MIDCPNIFTY FUT 25 AUG 26,14947.4,1786076182205,120,14897.85,14930.7,NFO-FUT,14939.0,240,14945.3,120,14938.95,120,14945.6,360,14935.05,240,14945.85,120,14935.0,120,14945.9,480,14933.7,480,14945.95,360,33720,1786041000000,42480,39480,33720
2026-08-07 09:46:58.291,MIDCPNIFTY,14897.85,14955.4,14861.55,14947.4,33720,1924320,FUT,2026-08-25,MIDCPNIFTY FUT 25 AUG 26,14947.4,1786076182205,120,14897.85,14930.7,NFO-FUT,14939.0,240,14945.2,120,14938.95,120,14945.3,120,14935.05,240,14945.4,120,14935.0,120,14945.5,720,14933.75,120,14945.55,360,33720,1786041000000,43200,37560,33720
2026-08-07 09:46:59.478,MIDCPNIFTY,14897.85,14955.4,14861.55,14947.4,33720,1924320,FUT,2026-08-25,MIDCPNIFTY FUT 25 AUG 26,14947.4,1786076182205,120,14897.85,14930.7,NFO-FUT,14939.0,240,14945.1,120,14938.95,120,14945.15,120,14935.05,240,14945.2,360,14935.0,120,14945.3,120,14933.75,120,14945.4,120,33720,1786041000000,42600,35040,33720
2026-08-07 09:47:00.546,MIDCPNIFTY,14975.0,14989.0,14967.8,14984.85,840,62400,FUT,2026-09-29,MIDCPNIFTY FUT 29 SEP 26,14984.85,1786076192875,120,14944.5,14972.63,NFO-FUT,14987.1,120,14996.25,120,14986.5,120,14996.3,120,14985.05,120,14996.75,120,14984.25,120,14997.75,240,14984.15,240,14997.8,360,720,1786041000000,11760,11280,840
2026-08-07 09:47:00.682,MIDCPNIFTY,14897.85,14955.4,14861.55,14947.4,33720,1924320,FUT,2026-08-25,MIDCPNIFTY FUT 25 AUG 26,14947.4,1786076182205,120,14897.85,14930.7,NFO-FUT,14939.0,240,14945.1,120,14938.95,120,14945.15,120,14935.05,240,14945.2,240,14935.0,120,14945.3,240,14933.75,120,14945.35,120,33720,1786041000000,42720,34800,33720
2026-08-07 09:47:01.583,MIDCPNIFTY,14897.85,14955.4,14861.55,14947.4,33720,1924320,FUT,2026-08-25,MIDCPNIFTY FUT 25 AUG 26,14947.4,1786076182205,120,14897.85,14930.7,NFO-FUT,14939.0,240,14944.3,240,14938.95,120,14944.35,240,14935.0,120,14944.4,240,14932.75,240,14944.45,120,14932.7,120,14944.6,240,33720,1786041000000,40200,37560,33720
2026-08-07 09:47:02.783,MIDCPNIFTY,14897.85,14955.4,14861.55,14947.4,33720,1924320,FUT,2026-08-25,MIDCPNIFTY FUT 25 AUG 26,14947.4,1786076182205,120,14897.85,14930.7,NFO-FUT,14939.0,240,14944.25,120,14938.95,120,14944.3,360,14935.05,240,14944.35,120,14935.0,120,14944.4,120,14932.75,120,14944.45,120,33720,1786041000000,42120,35880,33720
2026-08-07 09:47:03.971,MIDCPNIFTY,14897.85,14955.4,14861.55,14947.4,33720,1924320,FUT,2026-08-25,MIDCPNIFTY FUT 25 AUG 26,14947.4,1786076182205,120,14897.85,14930.7,NFO-FUT,14939.0,240,14944.8,120,14938.95,120,14945.2,120,14935.05,240,14945.35,120,14935.0,120,14945.4,240,14934.0,240,14945.45,360,33720,1786041000000,43320,34200,33720
2026-08-07 09:47:05.186,MIDCPNIFTY,14897.85,14955.4,14861.55,14947.4,33720,1924320,FUT,2026-08-25,MIDCPNIFTY FUT 25 AUG 26,14947.4,1786076182205,120,14897.85,14930.7,NFO-FUT,14939.0,240,14944.8,120,14938.95,120,14945.35,120,14935.05,240,14945.45,360,14935.0,120,14945.5,120,14934.0,240,14945.55,120,33720,1786041000000,42600,35400,33720
